,date,symbol,source,field,value
2383,2022-05-11,FUTURE_VOL_CBT_SMV2022_75,refinitiv,PRICE_LAST,24.77
2384,2022-05-11,FUTURE_VOL_CBT_SMV2022_80,refinitiv,PRICE_LAST,23.6
2385,2022-05-11,FUTURE_VOL_CBT_SMV2022_85,refinitiv,PRICE_LAST,22.87
2386,2022-05-11,FUTURE_VOL_CBT_SMV2022_90,refinitiv,PRICE_LAST,22.68
2387,2022-05-11,FUTURE_VOL_CBT_SMV2022_95,refinitiv,PRICE_LAST,23.01
2388,2022-05-11,FUTURE_VOL_CBT_SMV2022_100,refinitiv,PRICE_LAST,23.77
2389,2022-05-11,FUTURE_VOL_CBT_SMV2022_105,refinitiv,PRICE_LAST,24.8
2390,2022-05-11,FUTURE_VOL_CBT_SMV2022_110,refinitiv,PRICE_LAST,25.99
2391,2022-05-11,FUTURE_VOL_CBT_SMV2022_115,refinitiv,PRICE_LAST,27.23
2392,2022-05-11,FUTURE_VOL_CBT_SMV2022_120,refinitiv,PRICE_LAST,28.47
2393,2022-05-11,FUTURE_VOL_CBT_SMV2022_125,refinitiv,PRICE_LAST,29.69
2394,2022-05-11,FUTURE_VOL_CBT_SMV2022_130,refinitiv,PRICE_LAST,30.86
2395,2022-05-11,FUTURE_VOL_CBT_SMV2022_140,refinitiv,PRICE_LAST,33.06
2396,2022-05-11,FUTURE_VOL_CBT_SMV2022_150,refinitiv,PRICE_LAST,35.06
2397,2022-05-11,FUTURE_VOL_CBT_SMZ2022_50,refinitiv,PRICE_LAST,29.26
2398,2022-05-11,FUTURE_VOL_CBT_SMZ2022_60,refinitiv,PRICE_LAST,25.91
2399,2022-05-11,FUTURE_VOL_CBT_SMZ2022_70,refinitiv,PRICE_LAST,23.22
2400,2022-05-11,FUTURE_VOL_CBT_SMZ2022_75,refinitiv,PRICE_LAST,22.26
2401,2022-05-11,FUTURE_VOL_CBT_SMZ2022_80,refinitiv,PRICE_LAST,21.64
2402,2022-05-11,FUTURE_VOL_CBT_SMZ2022_85,refinitiv,PRICE_LAST,21.43
2403,2022-05-11,FUTURE_VOL_CBT_SMZ2022_90,refinitiv,PRICE_LAST,21.64
2404,2022-05-11,FUTURE_VOL_CBT_SMZ2022_95,refinitiv,PRICE_LAST,22.18
2405,2022-05-11,FUTURE_VOL_CBT_SMZ2022_100,refinitiv,PRICE_LAST,22.94
2406,2022-05-11,FUTURE_VOL_CBT_SMZ2022_105,refinitiv,PRICE_LAST,23.84
2407,2022-05-11,FUTURE_VOL_CBT_SMZ2022_110,refinitiv,PRICE_LAST,24.8
2408,2022-05-11,FUTURE_VOL_CBT_SMZ2022_115,refinitiv,PRICE_LAST,25.77
2409,2022-05-11,FUTURE_VOL_CBT_SMZ2022_120,refinitiv,PRICE_LAST,26.72
2410,2022-05-11,FUTURE_VOL_CBT_SMZ2022_125,refinitiv,PRICE_LAST,27.64
2411,2022-05-11,FUTURE_VOL_CBT_SMZ2022_130,refinitiv,PRICE_LAST,28.53
2412,2022-05-11,FUTURE_VOL_CBT_SMZ2022_140,refinitiv,PRICE_LAST,30.2
2413,2022-05-11,FUTURE_VOL_CBT_SMZ2022_150,refinitiv,PRICE_LAST,31.71
2414,2022-05-11,FUTURE_VOL_CBT_SMF2023_50,refinitiv,PRICE_LAST,23.98
2415,2022-05-11,FUTURE_VOL_CBT_SMF2023_60,refinitiv,PRICE_LAST,22.35
2416,2022-05-11,FUTURE_VOL_CBT_SMF2023_70,refinitiv,PRICE_LAST,21.25
2417,2022-05-11,FUTURE_VOL_CBT_SMF2023_75,refinitiv,PRICE_LAST,20.98
2418,2022-05-11,FUTURE_VOL_CBT_SMF2023_80,refinitiv,PRICE_LAST,20.91
2419,2022-05-11,FUTURE_VOL_CBT_SMF2023_85,refinitiv,PRICE_LAST,21.05
2420,2022-05-11,FUTURE_VOL_CBT_SMF2023_90,refinitiv,PRICE_LAST,21.35
2421,2022-05-11,FUTURE_VOL_CBT_SMF2023_95,refinitiv,PRICE_LAST,21.76
2422,2022-05-11,FUTURE_VOL_CBT_SMF2023_100,refinitiv,PRICE_LAST,22.24
2423,2022-05-11,FUTURE_VOL_CBT_SMF2023_105,refinitiv,PRICE_LAST,22.75
2424,2022-05-11,FUTURE_VOL_CBT_SMF2023_110,refinitiv,PRICE_LAST,23.27
2425,2022-05-11,FUTURE_VOL_CBT_SMF2023_115,refinitiv,PRICE_LAST,23.78
2426,2022-05-11,FUTURE_VOL_CBT_SMF2023_120,refinitiv,PRICE_LAST,24.28
2427,2022-05-11,FUTURE_VOL_CBT_SMF2023_125,refinitiv,PRICE_LAST,24.77
2428,2022-05-11,FUTURE_VOL_CBT_SMF2023_130,refinitiv,PRICE_LAST,25.24
2429,2022-05-11,FUTURE_VOL_CBT_SMF2023_140,refinitiv,PRICE_LAST,26.13
2430,2022-05-11,FUTURE_VOL_CBT_SMF2023_150,refinitiv,PRICE_LAST,26.94
2431,2022-05-11,FUTURE_VOL_CBT_SMH2023_50,refinitiv,PRICE_LAST,24.33
2432,2022-05-11,FUTURE_VOL_CBT_SMH2023_60,refinitiv,PRICE_LAST,22.66
2433,2022-05-11,FUTURE_VOL_CBT_SMH2023_70,refinitiv,PRICE_LAST,21.39
2434,2022-05-11,FUTURE_VOL_CBT_SMH2023_75,refinitiv,PRICE_LAST,20.93
2435,2022-05-11,FUTURE_VOL_CBT_SMH2023_80,refinitiv,PRICE_LAST,20.62
2436,2022-05-11,FUTURE_VOL_CBT_SMH2023_85,refinitiv,PRICE_LAST,20.49
2437,2022-05-11,FUTURE_VOL_CBT_SMH2023_90,refinitiv,PRICE_LAST,20.55
2438,2022-05-11,FUTURE_VOL_CBT_SMH2023_95,refinitiv,PRICE_LAST,20.81
2439,2022-05-11,FUTURE_VOL_CBT_SMH2023_100,refinitiv,PRICE_LAST,21.26
2440,2022-05-11,FUTURE_VOL_CBT_SMH2023_105,refinitiv,PRICE_LAST,21.86
2441,2022-05-11,FUTURE_VOL_CBT_SMH2023_110,refinitiv,PRICE_LAST,22.56
2442,2022-05-11,FUTURE_VOL_CBT_SMH2023_115,refinitiv,PRICE_LAST,23.32
2443,2022-05-11,FUTURE_VOL_CBT_SMH2023_120,refinitiv,PRICE_LAST,24.1
2444,2022-05-11,FUTURE_VOL_CBT_SMH2023_125,refinitiv,PRICE_LAST,24.89
2445,2022-05-11,FUTURE_VOL_CBT_SMH2023_130,refinitiv,PRICE_LAST,25.66
2446,2022-05-11,FUTURE_VOL_CBT_SMH2023_140,refinitiv,PRICE_LAST,27.13
2447,2022-05-11,FUTURE_VOL_CBT_SMH2023_150,refinitiv,PRICE_LAST,28.5
2448,2022-05-11,FUTURE_VOL_CBT_SMK2023_50,refinitiv,PRICE_LAST,21.25
2449,2022-05-11,FUTURE_VOL_CBT_SMK2023_60,refinitiv,PRICE_LAST,20.68
2450,2022-05-11,FUTURE_VOL_CBT_SMK2023_70,refinitiv,PRICE_LAST,20.24
2451,2022-05-11,FUTURE_VOL_CBT_SMK2023_75,refinitiv,PRICE_LAST,20.06
2452,2022-05-11,FUTURE_VOL_CBT_SMK2023_80,refinitiv,PRICE_LAST,19.93
2453,2022-05-11,FUTURE_VOL_CBT_SMK2023_85,refinitiv,PRICE_LAST,19.87
2454,2022-05-11,FUTURE_VOL_CBT_SMK2023_90,refinitiv,PRICE_LAST,19.91
2455,2022-05-11,FUTURE_VOL_CBT_SMK2023_95,refinitiv,PRICE_LAST,20.12
2456,2022-05-11,FUTURE_VOL_CBT_SMK2023_100,refinitiv,PRICE_LAST,20.52
2457,2022-05-11,FUTURE_VOL_CBT_SMK2023_105,refinitiv,PRICE_LAST,21.09
2458,2022-05-11,FUTURE_VOL_CBT_SMK2023_110,refinitiv,PRICE_LAST,21.74
2459,2022-05-11,FUTURE_VOL_CBT_SMK2023_115,refinitiv,PRICE_LAST,22.42
2460,2022-05-11,FUTURE_VOL_CBT_SMK2023_120,refinitiv,PRICE_LAST,23.08
2461,2022-05-11,FUTURE_VOL_CBT_SMK2023_125,refinitiv,PRICE_LAST,23.72
2462,2022-05-11,FUTURE_VOL_CBT_SMK2023_130,refinitiv,PRICE_LAST,24.34
2463,2022-05-11,FUTURE_VOL_CBT_SMK2023_140,refinitiv,PRICE_LAST,25.48
2464,2022-05-11,FUTURE_VOL_CBT_SMK2023_150,refinitiv,PRICE_LAST,26.51
2465,2022-05-11,FUTURE_VOL_CBT_SMN2023_50,refinitiv,PRICE_LAST,23.53
2466,2022-05-11,FUTURE_VOL_CBT_SMN2023_60,refinitiv,PRICE_LAST,21.01
2467,2022-05-11,FUTURE_VOL_CBT_SMN2023_70,refinitiv,PRICE_LAST,19.0
2468,2022-05-11,FUTURE_VOL_CBT_SMN2023_75,refinitiv,PRICE_LAST,18.37
2469,2022-05-11,FUTURE_VOL_CBT_SMN2023_80,refinitiv,PRICE_LAST,18.16
2470,2022-05-11,FUTURE_VOL_CBT_SMN2023_85,refinitiv,PRICE_LAST,18.45
2471,2022-05-11,FUTURE_VOL_CBT_SMN2023_90,refinitiv,PRICE_LAST,19.14
2472,2022-05-11,FUTURE_VOL_CBT_SMN2023_95,refinitiv,PRICE_LAST,20.01
2473,2022-05-11,FUTURE_VOL_CBT_SMN2023_100,refinitiv,PRICE_LAST,20.95
2474,2022-05-11,FUTURE_VOL_CBT_SMN2023_105,refinitiv,PRICE_LAST,21.87
2475,2022-05-11,FUTURE_VOL_CBT_SMN2023_110,refinitiv,PRICE_LAST,22.77
2476,2022-05-11,FUTURE_VOL_CBT_SMN2023_115,refinitiv,PRICE_LAST,23.61
2477,2022-05-11,FUTURE_VOL_CBT_SMN2023_120,refinitiv,PRICE_LAST,24.41
2478,2022-05-11,FUTURE_VOL_CBT_SMN2023_125,refinitiv,PRICE_LAST,25.16
2479,2022-05-11,FUTURE_VOL_CBT_SMN2023_130,refinitiv,PRICE_LAST,25.87
2480,2022-05-11,FUTURE_VOL_CBT_SMN2023_140,refinitiv,PRICE_LAST,27.18
2481,2022-05-11,FUTURE_VOL_CBT_SMN2023_150,refinitiv,PRICE_LAST,28.35
2482,2022-05-11,FUTURE_VOL_CBT_SMQ2023_50,refinitiv,PRICE_LAST,21.2
2483,2022-05-11,FUTURE_VOL_CBT_SMQ2023_60,refinitiv,PRICE_LAST,21.2
2484,2022-05-11,FUTURE_VOL_CBT_SMQ2023_70,refinitiv,PRICE_LAST,21.2
2485,2022-05-11,FUTURE_VOL_CBT_SMQ2023_75,refinitiv,PRICE_LAST,21.2
2486,2022-05-11,FUTURE_VOL_CBT_SMQ2023_80,refinitiv,PRICE_LAST,21.2
2487,2022-05-11,FUTURE_VOL_CBT_SMQ2023_85,refinitiv,PRICE_LAST,21.2
2488,2022-05-11,FUTURE_VOL_CBT_SMQ2023_90,refinitiv,PRICE_LAST,21.2
2489,2022-05-11,FUTURE_VOL_CBT_SMQ2023_95,refinitiv,PRICE_LAST,21.2
2490,2022-05-11,FUTURE_VOL_CBT_SMQ2023_100,refinitiv,PRICE_LAST,21.19
2491,2022-05-11,FUTURE_VOL_CBT_SMQ2023_105,refinitiv,PRICE_LAST,21.19
2492,2022-05-11,FUTURE_VOL_CBT_SMQ2023_110,refinitiv,PRICE_LAST,21.19
2493,2022-05-11,FUTURE_VOL_CBT_SMQ2023_115,refinitiv,PRICE_LAST,21.19
2494,2022-05-11,FUTURE_VOL_CBT_SMQ2023_120,refinitiv,PRICE_LAST,21.19
2495,2022-05-11,FUTURE_VOL_CBT_SMQ2023_125,refinitiv,PRICE_LAST,21.19
2496,2022-05-11,FUTURE_VOL_CBT_SMQ2023_130,refinitiv,PRICE_LAST,21.19
2497,2022-05-11,FUTURE_VOL_CBT_SMQ2023_140,refinitiv,PRICE_LAST,21.19
2498,2022-05-11,FUTURE_VOL_CBT_SMQ2023_150,refinitiv,PRICE_LAST,21.19
2499,2022-05-11,FUTURE_VOL_CBT_SMZ2023_50,refinitiv,PRICE_LAST,21.59
2500,2022-05-11,FUTURE_VOL_CBT_SMZ2023_60,refinitiv,PRICE_LAST,21.49
2501,2022-05-11,FUTURE_VOL_CBT_SMZ2023_70,refinitiv,PRICE_LAST,21.41
2502,2022-05-11,FUTURE_VOL_CBT_SMZ2023_75,refinitiv,PRICE_LAST,21.37
2503,2022-05-11,FUTURE_VOL_CBT_SMZ2023_80,refinitiv,PRICE_LAST,21.33
2504,2022-05-11,FUTURE_VOL_CBT_SMZ2023_85,refinitiv,PRICE_LAST,21.3
2505,2022-05-11,FUTURE_VOL_CBT_SMZ2023_90,refinitiv,PRICE_LAST,21.27
2506,2022-05-11,FUTURE_VOL_CBT_SMZ2023_95,refinitiv,PRICE_LAST,21.24
2507,2022-05-11,FUTURE_VOL_CBT_SMZ2023_100,refinitiv,PRICE_LAST,21.21
2508,2022-05-11,FUTURE_VOL_CBT_SMZ2023_105,refinitiv,PRICE_LAST,21.18
2509,2022-05-11,FUTURE_VOL_CBT_SMZ2023_110,refinitiv,PRICE_LAST,21.15
2510,2022-05-11,FUTURE_VOL_CBT_SMZ2023_115,refinitiv,PRICE_LAST,21.13
2511,2022-05-11,FUTURE_VOL_CBT_SMZ2023_120,refinitiv,PRICE_LAST,21.1
2512,2022-05-11,FUTURE_VOL_CBT_SMZ2023_125,refinitiv,PRICE_LAST,21.08
2513,2022-05-11,FUTURE_VOL_CBT_SMZ2023_130,refinitiv,PRICE_LAST,21.06
2514,2022-05-11,FUTURE_VOL_CBT_SMZ2023_140,refinitiv,PRICE_LAST,21.02
2515,2022-05-11,FUTURE_VOL_CBT_SMZ2023_150,refinitiv,PRICE_LAST,21.02
2516,2022-05-11,FUTURE_VOL_CBT_W_M2022_50,refinitiv,PRICE_LAST,116.17
2517,2022-05-11,FUTURE_VOL_CBT_W_M2022_60,refinitiv,PRICE_LAST,100.21
2518,2022-05-11,FUTURE_VOL_CBT_W_M2022_70,refinitiv,PRICE_LAST,84.62
2519,2022-05-11,FUTURE_VOL_CBT_W_M2022_75,refinitiv,PRICE_LAST,76.79
2520,2022-05-11,FUTURE_VOL_CBT_W_M2022_80,refinitiv,PRICE_LAST,68.88
2521,2022-05-11,FUTURE_VOL_CBT_W_M2022_85,refinitiv,PRICE_LAST,60.93
2522,2022-05-11,FUTURE_VOL_CBT_W_M2022_90,refinitiv,PRICE_LAST,53.26
2523,2022-05-11,FUTURE_VOL_CBT_W_M2022_95,refinitiv,PRICE_LAST,46.91
2524,2022-05-11,FUTURE_VOL_CBT_W_M2022_100,refinitiv,PRICE_LAST,44.21
2525,2022-05-11,FUTURE_VOL_CBT_W_M2022_105,refinitiv,PRICE_LAST,46.56
2526,2022-05-11,FUTURE_VOL_CBT_W_M2022_110,refinitiv,PRICE_LAST,51.89
2527,2022-05-11,FUTURE_VOL_CBT_W_M2022_115,refinitiv,PRICE_LAST,57.93
2528,2022-05-11,FUTURE_VOL_CBT_W_M2022_120,refinitiv,PRICE_LAST,63.78
2529,2022-05-11,FUTURE_VOL_CBT_W_M2022_125,refinitiv,PRICE_LAST,69.21
2530,2022-05-11,FUTURE_VOL_CBT_W_M2022_130,refinitiv,PRICE_LAST,74.21
2531,2022-05-11,FUTURE_VOL_CBT_W_M2022_140,refinitiv,PRICE_LAST,83.04
2532,2022-05-11,FUTURE_VOL_CBT_W_M2022_150,refinitiv,PRICE_LAST,90.62
2533,2022-05-11,FUTURE_VOL_CBT_W_N2022_50,refinitiv,PRICE_LAST,66.87
2534,2022-05-11,FUTURE_VOL_CBT_W_N2022_60,refinitiv,PRICE_LAST,57.96
2535,2022-05-11,FUTURE_VOL_CBT_W_N2022_70,refinitiv,PRICE_LAST,49.79
2536,2022-05-11,FUTURE_VOL_CBT_W_N2022_75,refinitiv,PRICE_LAST,46.07
2537,2022-05-11,FUTURE_VOL_CBT_W_N2022_80,refinitiv,PRICE_LAST,42.76
2538,2022-05-11,FUTURE_VOL_CBT_W_N2022_85,refinitiv,PRICE_LAST,40.09
2539,2022-05-11,FUTURE_VOL_CBT_W_N2022_90,refinitiv,PRICE_LAST,38.34
2540,2022-05-11,FUTURE_VOL_CBT_W_N2022_95,refinitiv,PRICE_LAST,37.75
2541,2022-05-11,FUTURE_VOL_CBT_W_N2022_100,refinitiv,PRICE_LAST,38.31
2542,2022-05-11,FUTURE_VOL_CBT_W_N2022_105,refinitiv,PRICE_LAST,39.76
2543,2022-05-11,FUTURE_VOL_CBT_W_N2022_110,refinitiv,PRICE_LAST,41.76
2544,2022-05-11,FUTURE_VOL_CBT_W_N2022_115,refinitiv,PRICE_LAST,44.01
2545,2022-05-11,FUTURE_VOL_CBT_W_N2022_120,refinitiv,PRICE_LAST,46.35
2546,2022-05-11,FUTURE_VOL_CBT_W_N2022_125,refinitiv,PRICE_LAST,48.66
2547,2022-05-11,FUTURE_VOL_CBT_W_N2022_130,refinitiv,PRICE_LAST,50.9
2548,2022-05-11,FUTURE_VOL_CBT_W_N2022_140,refinitiv,PRICE_LAST,55.09
2549,2022-05-11,FUTURE_VOL_CBT_W_N2022_150,refinitiv,PRICE_LAST,58.89
2550,2022-05-11,FUTURE_VOL_CBT_W_Q2022_50,refinitiv,PRICE_LAST,57.66
2551,2022-05-11,FUTURE_VOL_CBT_W_Q2022_60,refinitiv,PRICE_LAST,50.98
2552,2022-05-11,FUTURE_VOL_CBT_W_Q2022_70,refinitiv,PRICE_LAST,44.89
2553,2022-05-11,FUTURE_VOL_CBT_W_Q2022_75,refinitiv,PRICE_LAST,42.19
2554,2022-05-11,FUTURE_VOL_CBT_W_Q2022_80,refinitiv,PRICE_LAST,40.0
2555,2022-05-11,FUTURE_VOL_CBT_W_Q2022_85,refinitiv,PRICE_LAST,38.67
2556,2022-05-11,FUTURE_VOL_CBT_W_Q2022_90,refinitiv,PRICE_LAST,38.47
2557,2022-05-11,FUTURE_VOL_CBT_W_Q2022_95,refinitiv,PRICE_LAST,39.1
2558,2022-05-11,FUTURE_VOL_CBT_W_Q2022_100,refinitiv,PRICE_LAST,40.15
2559,2022-05-11,FUTURE_VOL_CBT_W_Q2022_105,refinitiv,PRICE_LAST,41.35
2560,2022-05-11,FUTURE_VOL_CBT_W_Q2022_110,refinitiv,PRICE_LAST,42.57
2561,2022-05-11,FUTURE_VOL_CBT_W_Q2022_115,refinitiv,PRICE_LAST,43.78
2562,2022-05-11,FUTURE_VOL_CBT_W_Q2022_120,refinitiv,PRICE_LAST,44.94
2563,2022-05-11,FUTURE_VOL_CBT_W_Q2022_125,refinitiv,PRICE_LAST,46.04
2564,2022-05-11,FUTURE_VOL_CBT_W_Q2022_130,refinitiv,PRICE_LAST,47.1
2565,2022-05-11,FUTURE_VOL_CBT_W_Q2022_140,refinitiv,PRICE_LAST,49.07
2566,2022-05-11,FUTURE_VOL_CBT_W_Q2022_150,refinitiv,PRICE_LAST,50.85
2567,2022-05-11,FUTURE_VOL_CBT_W_U2022_50,refinitiv,PRICE_LAST,48.36
2568,2022-05-11,FUTURE_VOL_CBT_W_U2022_60,refinitiv,PRICE_LAST,43.88
2569,2022-05-11,FUTURE_VOL_CBT_W_U2022_70,refinitiv,PRICE_LAST,40.54
2570,2022-05-11,FUTURE_VOL_CBT_W_U2022_75,refinitiv,PRICE_LAST,39.41
2571,2022-05-11,FUTURE_VOL_CBT_W_U2022_80,refinitiv,PRICE_LAST,38.69
2572,2022-05-11,FUTURE_VOL_CBT_W_U2022_85,refinitiv,PRICE_LAST,38.4
2573,2022-05-11,FUTURE_VOL_CBT_W_U2022_90,refinitiv,PRICE_LAST,38.53
2574,2022-05-11,FUTURE_VOL_CBT_W_U2022_95,refinitiv,PRICE_LAST,39.0
2575,2022-05-11,FUTURE_VOL_CBT_W_U2022_100,refinitiv,PRICE_LAST,39.74
2576,2022-05-11,FUTURE_VOL_CBT_W_U2022_105,refinitiv,PRICE_LAST,40.66
2577,2022-05-11,FUTURE_VOL_CBT_W_U2022_110,refinitiv,PRICE_LAST,41.69
2578,2022-05-11,FUTURE_VOL_CBT_W_U2022_115,refinitiv,PRICE_LAST,42.79
2579,2022-05-11,FUTURE_VOL_CBT_W_U2022_120,refinitiv,PRICE_LAST,43.91
2580,2022-05-11,FUTURE_VOL_CBT_W_U2022_125,refinitiv,PRICE_LAST,45.02
2581,2022-05-11,FUTURE_VOL_CBT_W_U2022_130,refinitiv,PRICE_LAST,46.13
2582,2022-05-11,FUTURE_VOL_CBT_W_U2022_140,refinitiv,PRICE_LAST,48.25
2583,2022-05-11,FUTURE_VOL_CBT_W_U2022_150,refinitiv,PRICE_LAST,50.24
2584,2022-05-11,FUTURE_VOL_CBT_W_Z2022_50,refinitiv,PRICE_LAST,37.91
2585,2022-05-11,FUTURE_VOL_CBT_W_Z2022_60,refinitiv,PRICE_LAST,35.89
2586,2022-05-11,FUTURE_VOL_CBT_W_Z2022_70,refinitiv,PRICE_LAST,34.84
2587,2022-05-11,FUTURE_VOL_CBT_W_Z2022_75,refinitiv,PRICE_LAST,34.69
2588,2022-05-11,FUTURE_VOL_CBT_W_Z2022_80,refinitiv,PRICE_LAST,34.76
2589,2022-05-11,FUTURE_VOL_CBT_W_Z2022_85,refinitiv,PRICE_LAST,35.05
2590,2022-05-11,FUTURE_VOL_CBT_W_Z2022_90,refinitiv,PRICE_LAST,35.51
2591,2022-05-11,FUTURE_VOL_CBT_W_Z2022_95,refinitiv,PRICE_LAST,36.11
2592,2022-05-11,FUTURE_VOL_CBT_W_Z2022_100,refinitiv,PRICE_LAST,36.81
2593,2022-05-11,FUTURE_VOL_CBT_W_Z2022_105,refinitiv,PRICE_LAST,37.57
2594,2022-05-11,FUTURE_VOL_CBT_W_Z2022_110,refinitiv,PRICE_LAST,38.38
2595,2022-05-11,FUTURE_VOL_CBT_W_Z2022_115,refinitiv,PRICE_LAST,39.2
2596,2022-05-11,FUTURE_VOL_CBT_W_Z2022_120,refinitiv,PRICE_LAST,40.03
2597,2022-05-11,FUTURE_VOL_CBT_W_Z2022_125,refinitiv,PRICE_LAST,40.85
2598,2022-05-11,FUTURE_VOL_CBT_W_Z2022_130,refinitiv,PRICE_LAST,41.66
2599,2022-05-11,FUTURE_VOL_CBT_W_Z2022_140,refinitiv,PRICE_LAST,43.23
2600,2022-05-11,FUTURE_VOL_CBT_W_Z2022_150,refinitiv,PRICE_LAST,44.71
2601,2022-05-11,FUTURE_VOL_CBT_W_H2023_50,refinitiv,PRICE_LAST,33.74
2602,2022-05-11,FUTURE_VOL_CBT_W_H2023_60,refinitiv,PRICE_LAST,32.31
2603,2022-05-11,FUTURE_VOL_CBT_W_H2023_70,refinitiv,PRICE_LAST,31.56
2604,2022-05-11,FUTURE_VOL_CBT_W_H2023_75,refinitiv,PRICE_LAST,31.53
2605,2022-05-11,FUTURE_VOL_CBT_W_H2023_80,refinitiv,PRICE_LAST,31.76
2606,2022-05-11,FUTURE_VOL_CBT_W_H2023_85,refinitiv,PRICE_LAST,32.22
2607,2022-05-11,FUTURE_VOL_CBT_W_H2023_90,refinitiv,PRICE_LAST,32.85
2608,2022-05-11,FUTURE_VOL_CBT_W_H2023_95,refinitiv,PRICE_LAST,33.57
2609,2022-05-11,FUTURE_VOL_CBT_W_H2023_100,refinitiv,PRICE_LAST,34.33
2610,2022-05-11,FUTURE_VOL_CBT_W_H2023_105,refinitiv,PRICE_LAST,35.09
2611,2022-05-11,FUTURE_VOL_CBT_W_H2023_110,refinitiv,PRICE_LAST,35.84
2612,2022-05-11,FUTURE_VOL_CBT_W_H2023_115,refinitiv,PRICE_LAST,36.57
2613,2022-05-11,FUTURE_VOL_CBT_W_H2023_120,refinitiv,PRICE_LAST,37.27
2614,2022-05-11,FUTURE_VOL_CBT_W_H2023_125,refinitiv,PRICE_LAST,37.94
2615,2022-05-11,FUTURE_VOL_CBT_W_H2023_130,refinitiv,PRICE_LAST,38.59
2616,2022-05-11,FUTURE_VOL_CBT_W_H2023_140,refinitiv,PRICE_LAST,39.8
2617,2022-05-11,FUTURE_VOL_CBT_W_H2023_150,refinitiv,PRICE_LAST,40.91
2618,2022-05-11,FUTURE_VOL_CBT_W_K2023_50,refinitiv,PRICE_LAST,31.57
2619,2022-05-11,FUTURE_VOL_CBT_W_K2023_60,refinitiv,PRICE_LAST,30.04
2620,2022-05-11,FUTURE_VOL_CBT_W_K2023_70,refinitiv,PRICE_LAST,29.16
2621,2022-05-11,FUTURE_VOL_CBT_W_K2023_75,refinitiv,PRICE_LAST,29.1
2622,2022-05-11,FUTURE_VOL_CBT_W_K2023_80,refinitiv,PRICE_LAST,29.39
2623,2022-05-11,FUTURE_VOL_CBT_W_K2023_85,refinitiv,PRICE_LAST,30.08
2624,2022-05-11,FUTURE_VOL_CBT_W_K2023_90,refinitiv,PRICE_LAST,31.14
2625,2022-05-11,FUTURE_VOL_CBT_W_K2023_95,refinitiv,PRICE_LAST,32.44
2626,2022-05-11,FUTURE_VOL_CBT_W_K2023_100,refinitiv,PRICE_LAST,33.85
2627,2022-05-11,FUTURE_VOL_CBT_W_K2023_105,refinitiv,PRICE_LAST,35.27
2628,2022-05-11,FUTURE_VOL_CBT_W_K2023_110,refinitiv,PRICE_LAST,36.66
2629,2022-05-11,FUTURE_VOL_CBT_W_K2023_115,refinitiv,PRICE_LAST,38.0
2630,2022-05-11,FUTURE_VOL_CBT_W_K2023_120,refinitiv,PRICE_LAST,39.27
2631,2022-05-11,FUTURE_VOL_CBT_W_K2023_125,refinitiv,PRICE_LAST,40.47
2632,2022-05-11,FUTURE_VOL_CBT_W_K2023_130,refinitiv,PRICE_LAST,41.61
2633,2022-05-11,FUTURE_VOL_CBT_W_K2023_140,refinitiv,PRICE_LAST,43.71
2634,2022-05-11,FUTURE_VOL_CBT_W_K2023_150,refinitiv,PRICE_LAST,45.61
2635,2022-05-11,FUTURE_VOL_CBT_W_N2023_50,refinitiv,PRICE_LAST,29.11
2636,2022-05-11,FUTURE_VOL_CBT_W_N2023_60,refinitiv,PRICE_LAST,29.22
2637,2022-05-11,FUTURE_VOL_CBT_W_N2023_70,refinitiv,PRICE_LAST,29.57
2638,2022-05-11,FUTURE_VOL_CBT_W_N2023_75,refinitiv,PRICE_LAST,29.83
2639,2022-05-11,FUTURE_VOL_CBT_W_N2023_80,refinitiv,PRICE_LAST,30.14
2640,2022-05-11,FUTURE_VOL_CBT_W_N2023_85,refinitiv,PRICE_LAST,30.51
2641,2022-05-11,FUTURE_VOL_CBT_W_N2023_90,refinitiv,PRICE_LAST,30.93
2642,2022-05-11,FUTURE_VOL_CBT_W_N2023_95,refinitiv,PRICE_LAST,31.4
2643,2022-05-11,FUTURE_VOL_CBT_W_N2023_100,refinitiv,PRICE_LAST,31.93
2644,2022-05-11,FUTURE_VOL_CBT_W_N2023_105,refinitiv,PRICE_LAST,32.5
2645,2022-05-11,FUTURE_VOL_CBT_W_N2023_110,refinitiv,PRICE_LAST,33.11
2646,2022-05-11,FUTURE_VOL_CBT_W_N2023_115,refinitiv,PRICE_LAST,33.75
2647,2022-05-11,FUTURE_VOL_CBT_W_N2023_120,refinitiv,PRICE_LAST,34.43
2648,2022-05-11,FUTURE_VOL_CBT_W_N2023_125,refinitiv,PRICE_LAST,35.13
2649,2022-05-11,FUTURE_VOL_CBT_W_N2023_130,refinitiv,PRICE_LAST,35.85
2650,2022-05-11,FUTURE_VOL_CBT_W_N2023_140,refinitiv,PRICE_LAST,37.31
2651,2022-05-11,FUTURE_VOL_CBT_W_N2023_150,refinitiv,PRICE_LAST,38.79
2652,2022-05-11,FUTURE_VOL_CBT_BOM2022_50,refinitiv,PRICE_HIGH,95.66
2653,2022-05-11,FUTURE_VOL_CBT_BOM2022_60,refinitiv,PRICE_HIGH,81.77
2654,2022-05-11,FUTURE_VOL_CBT_BOM2022_70,refinitiv,PRICE_HIGH,68.13
